20MICRONS,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/20microns/2M
3IINFOTECH,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/3iinfotech/I11
LUPIN,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupin/L
LUPIN,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupinlaboratories/LL
LUXIND,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/luxindustries/LHI
LYKALABS,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lykalabs/LL02
LYPSAGEMS,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/lypsagemsjewellery/LGJ
MAANALU,"http://www.moneycontrol.com/india/stockpricequote/aluminium/maanaluminium/MA03
MACPOWER,"http://www.moneycontrol.com/india/stockpricequote/machinetools/macpowercncmachines/MCM03
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/madhavcopper/MC11
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/madhavcopper/MC07
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/madhavinfraprojects/MIP
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/madhavmarblesgranites/MMG
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/packaging/radhamadhavcorporation/RMC
MADHUCON,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/madhuconprojects/MP16
MADRASFERT,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/madrasfertilizers/MF15
MAGMA,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/magmafincorp/MF20
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/magnumfincap/MF01
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/paper/magnumventures/MV04
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumelss95/SBI10
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumexpress/SBI06
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumglobalfund1994/SBI03
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnummultiplier/SBI04
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumrisingincomescheme/SBI05
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumtaxgain93/SBI12
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumtripleplus/SBI07
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumtaxprof94/SBI11
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnum90/SBI01
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/terraformmagnum/EBL
MAHESHWARI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maheshwarilogistics/ML03
MAHESHWARI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/maheshwariproteins/MPL
MAHESHWARI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/umamaheshwarimills/UMM
MAITHANALL,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/maithanalloys/MA04
MAJESCO,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/majesco/M19
MALUPAPER,"http://www.moneycontrol.com/india/stockpricequote/paper/malupapermills/MPM03
MANAKSIA,"http://www.moneycontrol.com/india/stockpricequote/steelrolling/manaksia/M16
MANAKSIA,"http://www.moneycontrol.com/india/stockpricequote/aluminium/manaksiaaluminiumcompany/MAC03
MANAKSIA,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/manaksiacoatedmetalsindustries/MCM02
MANAKSIA,"http://www.moneycontrol.com/india/stockpricequote/steellarge/manaksiasteels/MS27
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/manappuramfinance/MGF01
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/manappuramfinancesecuredredeemablencds1/MFS07
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/manappuramfinancesecuredredeemablencds3/MFS08
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/mangalamcement/MC03
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/agriculture/mangalamglobalenterprise/MGE01
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/mangalamindustrialfinance/MIF02
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/chemicals/mangalamorganics/DP06
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mangalamseeds/MS18
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mangalamtimberproducts/MTP
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/mangalamventures/MV03
MANINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/maninfraconstruction/MI37
MANUGRAPH,"http://www.moneycontrol.com/india/stockpricequote/engineering/manugraphindustries/MI08
MARALOVER,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/maraloverseas/MO
MARATHON,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR
MARICO,"http://www.moneycontrol.com/india/stockpricequote/personalcare/marico/M13
MARICO,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maricokayaenterprises/MKE01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/agrimarineexports/AME01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/shipping/alangmarine/AM03
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/alsamarineharvests/AMH
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/aquamarinefoodproducts/AFP
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/crestworldmarine/CML01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/euromarineproducts/EMP
MARINE,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/garwaremarineindustries/GMI
MARINE,"http://www.moneycontrol.com/india/stockpricequote/engineering/indianmarinefreightcontainermanufacturing/BLF01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/kalyanmarineagroproducts/KMA
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/kingsinternationalaquamarineexports/KIA
MARINE,"http://www.moneycontrol.com/india/stockpricequote/shipping/marinecargocompany/MCC
MARINE,"http://www.moneycontrol.com/india/stockpricequote/marineelectric/marineelectricalsindia/ME21
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/roycemarineproducts/RMP01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sarashindiaminesandmarines/SIM
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/somkanmarinefoods/SMF01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/teledatamarinesolutions/TMS01
MARINE,"http://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02
MARINE,"http://www.moneycontrol.com/india/stockpricequote/aquaculture/uniroyalmarineexports/UME
MARKSANS,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/marksanspharma/MP21
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jaybharatmaruti/JBM
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/chemicals/marutiindustrialcarbohydrates/MIC01
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/maruticottex/MC15
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/marutiinfra/marutiinfrastructure/MI33
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/chemicals/marutiorganics/MOL
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/packaging/marutiplastics/MP06
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/marutisecurities/MS08
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/marutisuzukiindia/MS24
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/marutisyntexindia/MSI02
MASFIN,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/masfinancialservices/MFS09
MASKINVEST,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/maskinvestments/MI60
MASTEK,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/mastek/M
MATRIMONY,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/matrimonycom/M20
MAWANASUG,"http://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugar/MS21
MAWANASUG,"http://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugars/MS25
MAXHEALTH,"http://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/maxhealthcareinstitutelimited/MHI
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cinemaxindia/CI46
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/trading/farmaxindia/FRI
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxindustries/LI05
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maxindia/MIL16
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/financeinvestment/maxindialimited/MIL19
MAYURUNIQ,"http://www.moneycontrol.com/india/stockpricequote/plastics/mayuruniquoters/MU
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/engineering/mazda/M14
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/plastics/mazdaenterprises/MEL
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mazdafabricprocessors/MFP01
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mazdaindustriesleasing/MIL03
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mazdaindustriesleasing/MIL01
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mazdaproperties/MPL04
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mazdatextileindustries/MTI04
MAZDA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/vittamazda/VM04
MBLINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mblinfrastructures/MI06
MCL,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/mcleodrusselindia/MRI02
MCL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sonamclock/SC23
MCL,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundaramclayton/SC
MCLEODRUSS,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/mcleodrusselindia/MRI02
MEGASOFT,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/megasoft/M08
MEGH,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/meghmaniorganics/MO04
MELSTAR,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/melstarinfotech/MI34
MENONBE,"http://www.moneycontrol.com/india/stockpricequote/bearings/menonbearings/MB01
MEP,"http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/indianhumepipecompany/IHP
MEP,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/mepinfrastructuredevelopers/MID
MEP,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/opalluxurytimeproducts/OLT
MEP,"http://www.moneycontrol.com/india/stockpricequote/plastics/primepetroproducts/PPP01
MEP,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/primepropertydevelopmentcorporation/PPD
MEP,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/shriramepc/SE21
MEP,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/supremepetrochem/SP
MERCATOR,"http://www.moneycontrol.com/india/stockpricequote/shipping/mercator/ML02
METKORE,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/metkorealloysindustries/GMR02
METROPOLIS,"http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/metropolishealthcare/MH06
MGEL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mgel/MGEL14874
MGL,"http://www.moneycontrol.com/india/stockpricequote/trading/aseemglobal/AG02
MGL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/dotcomglobal/PDI02
MGL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kanikainfocomglobal/KIG
MGL,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/maiamglobalfoods/MGF02
MGL,"http://www.moneycontrol.com/india/stockpricequote/agriculture/mangalamglobalenterprise/MGE01
MGL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumglobalfund1994/SBI03
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/a1acid/AA14
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/aankitgranites/AGL
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aartiindustries/AI45
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aartisurfactantslimited/ASL08
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/abngranites/ABN
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/acestonecraft/ASL02
MIC,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/adaniportsspecialeconomiczone/MPS
MIC,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/adarshchemicalsfertilisers/ACF
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/adityabirlachemicals/ABC08
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/adityalimeindustries/ALI01
MIC,"http://www.moneycontrol.com/india/stockpricequote/detergents/advancepetrochemicals/AP02
MIC,"http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/advancedmicronicdevices/AMD
MIC,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/agrimaschemicals/ACL04
MIC,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/aimcopesticides/AP03
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/akhilceramics/ACL01
MIC,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/akzonobelchemicalsindia/ANC
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alangindustriesgases/AIG
MIC,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/alchemieorganics/AO01
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alfaexportstechnologies/AET01
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alkalimetals/AM11
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alliedresinschemicals/ARC
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/alufluoride/A01
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/amardyechem/ADC
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/ambaniorganics/AO
MIC,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ambitionmica/AM
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/amexcarbonateschemicals/ACC01
MIC,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/amicomputersindia/ACI04
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aminesplasticizers/AP07
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aminexchemicals/AC03
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/ammanabiopharma/ABP
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/anandrugchem/ADC01
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/andhrapetro/AP09
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/ankujzincoxide/AZO
MIC,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/apollomicrosystemsltd/AMS
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aptpackagings/AP34
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/shrichlochem/SCL07
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/artillegencebioinnovations/ABI
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/arvinliquidgases/ALG
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/ashokalcochem/AAC01
MIC,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/asiarefinery/AR01
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04
MIC,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/asianpetroproductsexports/APE
MIC,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/assampetrochemicals/APL04
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedmarmogranites/AMG
MIC,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedceramics/ACL03
MIC,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/astramicrowaveproducts/AMP01
MIC,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/atlassoyaproducts/ASP
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/atul/A06
MIC,"http://www.moneycontrol.com/india/stockpricequote/chemicals/aviphotochem/AVI02
